Price,Color,Type,Suitable For,MS Office Provided,Dedicated Graphic Memory Capacity,Processor Brand,Processor Name,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Cache,Graphic Processor,Number of Cores,Operating System,Touchscreen,Screen Size,Screen Resolution,Screen Type,Wireless LAN,Bluetooth,Weight,Keyboard Backlight,Warranty Summary,Web Camera,Brightness,Refresh Rate,HDD Capacity,Brand
31250.34,Carbon Grey,Notebook,Processing & Multitasking,No,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.3,RGB,1 Year Warranty Term,864000,250.0,60.0,0.0,msi
40324.98,Carbon Grey,Notebook,Processing & Multitasking,No,0.0,Intel,Core i7,512.0,8.0,DDR4,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.3,RGB,1 Year Warranty Term,864000,250.0,60.0,0.0,msi
54172.19,Carbon Grey,Notebook,Processing & Multitasking,No,2.0,Intel,Core i7,512.0,8.0,DDR4,1165G7,4.7,12.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.1,1.3,RGB,1 Year Warranty Term,864000,250.0,60.0,0.0,msi
51080.1,Graphite Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i5,1024.0,8.0,DDR4,11400H,4.5,12.0,NVIDIA GeForce RTX 3050,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
48391.32,Graphite Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i5,512.0,8.0,DDR4,11400H,4.5,12.0,NVIDIA GeForce RTX 3050,6.0,Windows 10 Home,No,43.94,2073600.0,IPS,6.0,5.2,2.6,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
69901.55,Graphite Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,1024.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
42341.56,Star Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i5,256.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.14,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,asus
38980.59,Star Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i5,256.0,8.0,DDR4,9300H,4.1,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.14,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,asus
43013.76,Star Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,512.0,8.0,DDR4,10870H,5.0,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.14,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
50407.9,Eclipse Gray,Gaming Laptop,Processing & Multitasking,No,4.0,AMD,Ryzen 7 Octa Core,1024.0,8.0,LPDDR4X,4800HS,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,35.56,3686400.0,IPS,6.0,5.0,1.6,Non-Backlit,1 Year Onsite Warranty,864000,300.0,120.0,0.0,asus
46374.73,Star Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,256.0,16.0,DDR4,10870H,5.0,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.14,Non-Backlit,1 Year Onsite Warranty,864000,250.0,120.0,1024.0,asus
63851.8,Graphite Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,43.94,2073600.0,IPS,6.0,5.2,2.6,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
54441.07,Eclipse Gray,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,43.94,2073600.0,IPS,6.0,5.1,2.6,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
94100.57,Eclipse Gray,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,6.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HS,4.5,16.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,1.9,Non-Backlit,1 Year Onsite Warranty,864000,300.0,165.0,0.0,asus
45702.54,Star Black,Gaming Laptop,Gaming,No,4.0,Intel,Core i7,512.0,16.0,DDR4,10870H,5.0,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.14,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
32601.46,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.65,RGB,2 Years Warranty,864000,300.0,60.0,0.0,lenovo
55785.46,Slate Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.36,Non-Backlit,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,60.0,0.0,lenovo
47046.93,Storm Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,3136000.0,IPS,6.0,5.1,1.38,Non-Backlit,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,60.0,0.0,lenovo
32030.09,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.2,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
80656.67,Black,Gaming Laptop,"Gaming, Processing & Multitasking, Performance",No,4.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900H,4.6,16.0,NVIDIA GeForce RTX 3050Ti,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.3,Non-Backlit,1 Year Onsite Warranty,864000,250.0,300.0,0.0,asus
22108.49,Slate Grey,Thin and Light Laptop,"Everyday Use, Processing & Multitasking, Performance, Entertainment",No,0.0,Intel,Core i3,0.0,8.0,DDR4,10110U,2.1,8.0,Intel Integrated,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.73,Non-Backlit,1 Year Manufacturing Warranty,864000,250.0,60.0,1024.0,asus
75951.31,Abyssal Black,Gaming Laptop,Gaming,No,6.0,Intel,Core i7,512.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,2.3,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,300.0,165.0,1024.0,acer
55792.18,Eclipse Gray,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,1024.0,8.0,DDR4,11400H,4.5,12.0,NVIDIA GeForce RTX 3050,6.0,Windows 10 Home,No,43.94,2073600.0,IPS,6.0,5.2,2.6,Single-Color,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
25536.69,Transparent Silver,Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,6.0,5.0,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
35619.61,Transparent Silver,Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Intel Iris X? Graphics,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,0.0,asus
80656.67,Celestial Blue,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i7,1024.0,16.0,LPDDR4X,1165G7,4.7,12.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.57,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
44358.15,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i5,0.0,8.0,DDR4,10300H,4.5,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
139339.29,Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,8.0,Intel,Core i7,1024.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3070,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.2,2.1,4-Zone RGB,2 Years Warranty Term,864000,250.0,165.0,0.0,msi
99478.13,Eclipse Gray,Gaming Laptop,Gaming,No,6.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HX,4.6,16.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,asus
55785.46,Eclipse Gray,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
51752.29,Eclipse Gray,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
57129.85,Shadow Black & Ultra Violet,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i7,512.0,16.0,DDR4,11370H,4.8,12.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.23,RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,hp
57802.05,Moonlight White,Gaming Laptop,Gaming,No,4.0,Intel,Core i5,512.0,16.0,DDR4,11300H,4.0,8.0,NVIDIA GeForce RTX RTX,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.0,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
42953.26,Indie Black,Thin and Light Laptop,"Travel & Business, Processing & Multitasking, Everyday Use, Performance, Entertainment",Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,2.4,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Manufacturing Warranty,864000,250.0,60.0,0.0,asus
43349.18,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,DDR4,5600U,4.2,16.0,AMD Radeon,6.0,Windows 10 Home,No,33.78,2073600.0,IPS,6.0,5.2,0.97,RGB,1 Year Onsite Warranty,864000,400.0,60.0,0.0,hp
52155.61,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX450,4.0,Windows 10 Home,Yes,33.78,2073600.0,IPS,6.0,5.0,1.3,RGB,1 Year Onsite Warranty,864000,400.0,60.0,0.0,hp
22847.91,Slate Grey,Thin and Light Laptop,"Everyday Use, Processing & Multitasking, Performance, Entertainment",No,0.0,Intel,Core i3,0.0,4.0,DDR4,10110U,2.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.81,2073600.0,IPS,5.0,5.0,1.6,RGB,1 Year Manufacturing Warranty,307200,200.0,60.0,1024.0,asus
87378.62,Abyssal Black,Gaming Laptop,Gaming,No,6.0,Intel,Core i7,1024.0,16.0,DDR4,11800H,4.6,24.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,2.3,4-Zone RGB,1 Year International Travelers Warranty (ITW),864000,300.0,165.0,0.0,acer
104183.5,Original Black,Gaming Laptop,Gaming,Yes,12.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HX,4.6,16.0,AMD Radeon RX 6800M,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,2.5,Non-Backlit,1 Year Onsite Warranty,864000,250.0,165.0,0.0,asus
38980.59,Shadow Black,Gaming Laptop,Gaming,No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5600H,4.2,16.0,NVIDIA GeForce GTX 1650,6.0,Windows 10,No,39.62,2073600.0,IPS,5.0,5.0,1.98,RGB,1 Year Onsite Warranty,864000,250.0,144.0,0.0,hp
47719.12,Eclipse Gray,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 7 Octa Core,512.0,8.0,DDR4,4800H,4.2,8.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.1,Non-Backlit,1 Year Onsite Warranty,864000,250.0,144.0,0.0,asus
32930.83,Charcoal Gray,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,11300H,4.4,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,1.8,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,redmibook
30242.05,Carbon Grey,Thin and Light Laptop,Processing & Multitasking,No,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,4500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,5.0,1.3,RGB,1 Year Carry-In Warranty,864000,250.0,60.0,0.0,msi
45702.54,Shadow Black & Ultra Violet,Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,Intel,Core i5,256.0,8.0,DDR4,11300H,4.4,8.0,NVIDIA GeForce GTX 1650,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,2.28,RGB,1 Year Onsite Warranty,864000,250.0,144.0,1024.0,hp
57129.85,Pine Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,LPDDR4X,5800U,4.4,16.0,AMD Radeon,8.0,Windows 10 Home,No,33.78,2073600.0,IPS,6.0,5.0,1.14,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
26208.88,Accent Black,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,38.0,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
34947.42,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.76,RGB,1 Year International Travelers Warranty (ITW),864000,250.0,60.0,0.0,acer
37972.29,Pure Silver,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking, Travel & Business",Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,LPDDR4X,5500U,4.0,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.2,1.2,RGB,1 Year International Travelers Warranty (ITW),864000,300.0,60.0,0.0,acer
50407.9,Pine Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,LPDDR4X,5600U,4.2,16.0,AMD Radeon,6.0,Windows 10 Home,No,33.78,2073600.0,IPS,6.0,5.0,1.14,Non-Backlit,1 Year Onsite Warranty,864000,400.0,60.0,0.0,asus
28225.47,Dune,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,WVA,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,dell
36426.25,Dune,Thin and Light Laptop,Processing & Multitasking,Yes,2.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,NVIDIA GeForce MX330,4.0,Windows 10,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
39652.78,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe Graphics,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.39,RGB,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
23520.1,Accent Black,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",864000,250.0,60.0,1024.0,dell
44297.65,Pale Rose Gold,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 5 Hexa Core,512.0,16.0,DDR4,5600U,4.2,16.0,AMD Radeon,6.0,Windows 10 Home,No,33.78,2304000.0,IPS,6.0,5.2,0.97,RGB,1 Year Onsite Warranty,864000,400.0,60.0,0.0,hp
27486.05,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,AMD,Ryzen 3 Quad Core,512.0,8.0,DDR4,5300U,3.8,4.0,AMD Radeon,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.2,1.69,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
46710.83,Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,5600H,4.2,8.0,AMD Radeon RX5500M,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,2.35,RGB,1 Year Carry-In Warranty,864000,250.0,144.0,0.0,msi
43013.76,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated UHD,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,1.8,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,asus
37776.69,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,256.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe Graphics,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.1,1.39,RGB,1 Year Onsite Warranty,864000,300.0,60.0,0.0,lenovo
51441.06,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,Intel,Core i7,512.0,8.0,DDR4,10750H,5.0,12.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.2,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
28225.47,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,0.0,asus
26208.88,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,512.0,4.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,0.0,asus
33603.03,Transparent Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,200.0,60.0,0.0,asus
34947.42,Slate Grey,Thin and Light Laptop,Processing & Multitasking,No,2.0,Intel,Core i5,512.0,8.0,DDR4,1035G1,3.6,6.0,NVIDIA GeForce MX130,4.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,4.1,1.8,RGB,1 Year Onsite Warranty,307200,250.0,60.0,0.0,asus
27553.27,Dune,Thin and Light Laptop,"Processing & Multitasking, Everyday Use",Yes,0.0,Intel,Core i3,512.0,8.0,DDR4,1005G1,3.4,4.0,Intel Integrated UHD,2.0,Windows 10,No,35.56,2073600.0,IPS,5.0,4.1,1.58,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,dell
24864.49,Platinum Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.7,RGB,1 Year Warranty Term,864000,220.0,60.0,1024.0,lenovo
26881.08,Platinum Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,4.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.7,RGB,2 Years Warranty,864000,220.0,60.0,0.0,lenovo
23856.2,Platinum Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,0.0,8.0,DDR4,10110U,4.1,4.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,1049088.0,TN,5.0,5.0,1.7,RGB,2 Years Warranty,864000,220.0,60.0,1024.0,lenovo
26881.08,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i3,256.0,8.0,DDR4,1115G4,4.1,6.0,Intel Integrated UHD,2.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.6,RGB,1 Year Warranty Term,864000,220.0,60.0,0.0,lenovo
95444.96,Moonlight White,Gaming Laptop,Gaming,Yes,6.0,AMD,Ryzen 9 Octa Core,1024.0,16.0,DDR4,5900HS,4.5,16.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.1,1.9,Non-Backlit,1 Year Onsite Warranty,864000,250.0,165.0,0.0,asus
36217.86,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1035G1,3.6,6.0,Intel Integrated UHD,4.0,Windows 10 Home,No,35.56,2073600.0,IPS,6.0,5.0,1.49,RGB,1 Year Onsite Warranty,864000,250.0,60.0,0.0,hp
63185.65,Slate Grey,2 in 1 Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,16.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,Yes,35.56,2073600.0,IPS,6.0,5.0,1.43,RGB,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,864000,300.0,60.0,0.0,lenovo
38314.44,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,0.0,Intel,Core i5,512.0,8.0,DDR4,1135G7,4.2,8.0,Intel Integrated Iris Xe,4.0,Windows 10 Home,No,39.62,2073600.0,TN,5.0,5.0,1.65,RGB,2 Years Warranty,864000,250.0,60.0,0.0,lenovo
14718.38,Black,Notebook,"Everyday Use, Processing & Multitasking",No,0.0,AMD,APU Dual Core A9,0.0,4.0,DDR4,A99425,3.7,1.0,AMD Radeon,2.0,DOS,No,35.56,1049088.0,IPS,4.0,4.2,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
73934.72,Mica Silver,Gaming Laptop,"Gaming, Processing & Multitasking",No,6.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,DDR4,5800H,4.4,16.0,NVIDIA GeForce RTX 3060,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.0,2.37,4-Zone RGB,1 Year Onsite Warranty,864000,300.0,144.0,0.0,hp
106536.18,Mica Silver,Gaming Laptop,"Gaming, Processing & Multitasking",No,8.0,AMD,Ryzen 7 Octa Core,1024.0,16.0,DDR4,5800H,4.4,16.0,NVIDIA GeForce RTX 3070,8.0,Windows 10 Home,No,39.62,3686400.0,IPS,6.0,5.0,2.37,4-Zone RGB,1 Year Onsite Warranty,864000,300.0,165.0,0.0,hp
161320.07,Off Black (Supernova),2 in 1 Gaming Laptop,"Gaming, Processing & Multitasking",Yes,4.0,AMD,Ryzen 9 Octa Core,1024.0,32.0,LPDDR4X,5980HS,4.8,16.0,NVIDIA GeForce GTX 1650,8.0,Windows 10 Home,Yes,34.04,9216000.0,IPS,6.0,5.1,1.3,Non-Backlit,1 Year Onsite Warranty,864000,300.0,60.0,0.0,asus
59758.13,Shadow Black,Gaming Laptop,Gaming,Yes,4.0,AMD,Ryzen 7 Octa Core,512.0,16.0,DDR4,5800H,4.4,16.0,NVIDIA GeForce RTX 3050,8.0,Windows 10 Home,No,39.62,2073600.0,IPS,6.0,5.2,1.98,RGB,1 Year Onsite Warranty,864000,300.0,144.0,0.0,hp
51086.15,Onyx Black,Gaming Laptop,"Gaming, Processing & Multitasking",No,4.0,AMD,Ryzen 5 Hexa Core,512.0,8.0,DDR4,4600H,4.0,11.0,NVIDIA GeForce GTX 1650,6.0,Windows 10 Home,No,39.62,2073600.0,IPS,5.0,5.0,2.2,RGB,1 Year Warranty + 1 Year Premium Care + 1 Year ADP,864000,250.0,120.0,0.0,lenovo
46374.73,Dreamy White,Thin and Light Laptop,Travel & Business,Yes,0.0,AMD,Ryzen 5 Hexa Core,1024.0,8.0,DDR4,5500U,2.1,8.0,AMD Radeon,6.0,Windows 10 Home,No,35.81,2073600.0,IPS,6.0,5.0,1.4,Non-Backlit,1 Year Onsite Warranty,864000,250.0,60.0,0.0,asus
18209.76,Black,Notebook,"Everyday Use, Processing & Multitasking",No,0.0,AMD,APU Dual Core A9,0.0,4.0,DDR4,A99425,3.7,1.0,AMD Radeon,2.0,Windows 10,No,35.56,1049088.0,IPS,4.0,4.2,2.2,RGB,1 Year Onsite Warranty,864000,250.0,60.0,1024.0,lenovo
